order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
91829,9571,2025-08-27,85,10,111.6,1116.0,Completed,2025-08-29
535,5964,2024-11-27,137,1,70.07,120.07,Completed,2024-11-27
12666,9933,2026-06-25,96,3,48.9,146.7,Completed,2026-07-02
34179,4894,2025-08-30,352,9,195.47,1759.23,Pending,
78016,3073,2025-09-30,238,2,42.13,84.26,Pending,
49295,5404,2025-12-01,273,7,35.64,249.48,Cancelled,
57787,914,2022-05-29,467,3,56.17,168.51,Completed,2022-05-29
60039,9646,2025-05-03,157,4,197.12,788.48,Completed,2025-05-03
17200,6703,2022-09-06,169,3,20.1,60.3,Completed,2022-09-11
22885,97,2022-09-24,233,1,116.02,116.02,Completed,2022-09-27
89243,9927,2023-02-28,356,4,198.19,792.76,Cancelled,
34566,5757,2024-05-08,51,1,43.97,43.97,Pending,
70112,6989,2023-11-06,316,10,39.4,394.0,Cancelled,
70727,5292,2022-10-15,325,4,108.77,435.08,Completed,2022-10-21
85043,4898,2022-12-03,318,1,18.6,18.6,Completed,2022-12-03
81269,8207,2024-07-14,372,2,98.64,197.28,Completed,2024-07-20
45179,749,2023-12-17,23,5,179.92,899.6,Completed,2023-12-21
20660,7315,2025-07-15,348,5,137.93,689.65,Completed,2025-07-18
3090,5726,2023-09-02,190,9,192.87,1735.83,Pending,
44388,9877,2022-05-04,91,4,61.39,245.56,Cancelled,
1997,9233,2025-06-23,15,9,74.16,667.44,Pending,
87174,9422,2022-09-30,87,10,118.31,1183.1,Cancelled,
90350,4204,2022-06-08,290,8,76.28,610.24,Completed,2022-06-08
77356,2219,2024-10-02,260,3,172.58,517.74,Pending,
68368,6487,2025-04-12,381,8,68.61,548.88,Completed,2025-04-17
73806,2895,2022-06-04,187,6,73.68,442.08,Completed,2022-06-08
32356,8915,2024-12-15,145,1,122.76,122.76,Completed,2024-12-18
91648,1224,2024-12-10,496,8,62.56,500.48,Completed,2024-12-12
7490,3499,2025-02-12,33,8,137.79,1102.32,Completed,2025-02-13
81164,3373,2026-01-15,33,1,89.27,89.27,Cancelled,
95096,9217,2024-01-26,420,3,14.92,44.76,Completed,2024-01-27
1300,9096,2023-03-24,98,8,100.43,803.44,Pending,
31316,6389,2026-01-28,90,9,107.37,966.33,Cancelled,
39042,1241,2026-02-08,7,5,7.26,36.3,Cancelled,
5500,3789,2022-03-25,57,10,13.2,132.0,Cancelled,
6448,6561,2022-01-23,369,4,28.38,113.52,Completed,2022-01-28
81150,1381,2023-08-29,62,2,56.23,112.46,Completed,2023-09-02
47895,9170,2022-06-08,270,5,78.71,393.55,Completed,2022-06-08
95905,3501,2024-10-17,79,8,62.96,503.68,Completed,2024-10-23
58447,6652,2025-06-02,422,9,141.18,1270.62,Completed,2025-06-03
88151,2616,2024-02-10,215,8,26.02,208.16,Pending,
83401,1657,2022-05-21,415,2,46.09,92.18,Completed,2022-05-23
83522,4893,2022-07-16,474,7,64.16,449.12,Cancelled,
42920,6428,2026-02-09,229,3,56.09,168.27,Completed,2026-02-14
72604,881,2023-09-13,72,1,30.0,30.0,Cancelled,
64149,814,2025-11-26,435,9,105.25,947.25,Cancelled,
26906,3084,2023-06-10,26,5,195.71,978.55,Completed,2023-06-10
60140,1154,2023-11-15,80,10,11.99,119.9,Cancelled,
43618,7087,2022-06-09,400,6,78.69,472.14,Cancelled,
35710,2522,2023-04-23,287,5,134.33,671.65,Completed,2023-04-24
26328,1742,2023-04-02,247,1,25.82,25.82,Completed,2023-04-03
20046,103,2024-04-12,8,4,29.59,118.36,Completed,2024-04-14
15117,4160,2025-03-25,430,4,128.46,513.84,Completed,2025-03-27
87969,5092,2022-10-04,431,7,68.99,482.93,Cancelled,
21210,9150,2025-10-29,244,1,141.25,141.25,Completed,2025-11-05
25740,2242,2026-07-01,348,2,93.88,187.76,Completed,2026-07-05
71217,1604,2022-10-18,335,9,94.42,849.78,Completed,2022-10-20
11550,8350,2023-03-27,331,7,199.0,1393.0,Cancelled,
49550,5745,2024-04-05,170,2,166.81,333.62,Completed,2024-04-10
51659,7316,2022-01-11,307,3,96.69,290.07,Completed,2022-01-13
28413,3826,2022-08-05,402,6,29.7,178.2,Cancelled,
65604,3373,2024-06-09,280,10,70.44,704.4,Pending,
71092,8951,2024-01-24,99,3,77.57,232.71,Completed,2024-01-26
68547,1139,2024-06-18,337,5,115.75,578.75,Completed,2024-06-24
82644,1457,2022-10-10,192,2,180.1,360.2,Cancelled,
52345,7399,2026-07-11,20,10,176.47,1764.7,Completed,2026-07-16
53786,9108,2024-02-28,381,4,55.26,221.04,Completed,2024-02-28
40097,8045,2023-12-13,297,4,134.8,539.2,Cancelled,
45255,5280,2023-10-27,119,3,198.61,595.83,Cancelled,
84634,3015,2022-04-06,363,7,144.8,1013.6,Pending,
47915,9363,2025-04-23,352,6,48.35,290.1,Completed,2025-04-30
42318,2508,2024-10-20,26,6,30.78,184.68,Cancelled,
44265,8723,2024-06-16,202,8,5.84,46.72,Pending,
79184,9411,2025-09-26,415,5,22.99,114.95,Completed,2025-09-30
37012,3250,2024-12-20,91,9,121.44,1092.96,Completed,2024-12-24
38800,5781,2022-01-17,44,10,104.81,1048.1,Completed,2022-01-17
11398,7836,2025-05-30,418,9,62.64,563.76,Completed,2025-06-02
78684,5387,2024-01-28,189,5,89.87,449.35,Completed,2024-01-30
4583,2244,2024-08-09,32,5,130.87,654.35,Completed,2024-08-12
3229,8040,2022-05-06,277,5,64.12,320.6,Completed,2022-05-11
72904,4864,2022-08-31,221,5,139.66,698.3,Completed,2022-09-06
10682,2233,2022-04-13,174,2,86.32,172.64,Cancelled,
65680,1528,2023-06-21,37,10,32.64,326.4,Completed,2023-06-28
84432,8641,2022-02-17,353,9,120.48,1084.32,Completed,2022-02-19
29814,112,2025-04-19,280,1,65.42,65.42,Completed,2025-04-24
89354,5021,2026-02-01,208,4,33.05,132.2,Completed,2026-02-02
98488,1252,2024-07-31,337,9,170.81,1537.29,Cancelled,
9345,9667,2024-11-09,38,3,193.11,579.33,Cancelled,
14142,7792,2025-10-04,304,8,162.95,1303.6,Completed,2025-10-07
56118,128,2022-07-14,416,9,106.81,961.29,Pending,
33981,4515,2022-01-24,255,6,164.39,986.34,Cancelled,
56208,5885,2025-06-25,268,3,1.26,3.78,Cancelled,
95972,1426,2022-09-30,457,2,198.45,396.9,Completed,2022-10-05
84270,6426,2024-01-28,389,2,129.63,259.26,Completed,2024-02-01
74798,8083,2022-11-24,26,5,108.82,544.1,Pending,
46855,3783,2025-03-20,412,10,28.72,287.2,Completed,2025-03-24
20086,3899,2022-05-20,240,5,112.91,564.55,Completed,2022-05-26
57205,9440,2025-02-08,36,8,7.23,57.84,Completed,2025-02-13
87348,4758,2024-02-21,370,5,161.74,808.7,Completed,2024-02-25
85704,2806,2023-09-11,53,2,153.35,306.7,Pending,
96165,9851,2025-10-02,248,3,93.98,281.94,Completed,2025-10-07
90778,7107,2024-03-11,357,5,68.47,342.35,Completed,2024-03-13
23601,9094,2023-06-11,219,10,176.73,1767.3,Completed,2023-06-13
38763,3238,2026-01-29,461,3,83.77,251.31,Cancelled,
57987,817,2022-07-03,127,10,127.9,1279.0,Cancelled,
37041,1847,2022-07-23,160,2,174.31,348.62,Completed,2022-07-27
47692,400,2022-10-20,47,1,106.77,106.77,Cancelled,
30700,5028,2023-07-26,234,4,36.81,147.24,Completed,2023-07-27
69905,3264,2026-01-08,100,3,35.84,107.52,Completed,2026-01-09
787,6708,2026-05-22,450,5,183.57,917.85,Pending,
11050,3559,2026-03-12,260,5,61.97,309.85,Pending,
63457,7183,2023-10-31,483,9,55.53,499.77,Completed,2023-11-06
18101,1885,2023-10-10,419,9,126.23,1136.07,Completed,2023-10-13
98890,5759,2024-01-11,256,7,11.15,78.05,Completed,2024-01-12
15793,3803,2025-12-27,37,4,91.62,366.48,Cancelled,
12380,4719,2024-10-20,170,10,146.04,1460.4,Completed,2024-10-22
7854,1142,2022-09-23,182,1,135.48,135.48,Pending,
154,3664,2024-05-01,,9,79.0,711.0,Pending,
95392,5553,2025-10-22,129,10,176.67,1766.7,Pending,
13017,8215,2022-07-04,458,5,24.89,124.45,Completed,2022-07-06
80410,6933,2024-03-19,420,1,91.66,91.66,Completed,2024-03-26
79796,2369,2022-08-29,51,1,188.97,188.97,Completed,2022-08-30
52058,8157,2024-10-22,20,7,85.01,595.07,Pending,
37395,3041,2024-07-29,215,3,133.69,401.07,Pending,
26871,2637,2022-02-06,261,3,76.75,230.25,Cancelled,
82917,199,2022-09-19,189,2,116.53,233.06,Cancelled,
96766,5735,2025-06-30,146,8,65.71,525.68,Completed,2025-07-04
56399,841,2024-09-21,130,8,155.57,1244.56,Pending,
77005,4116,2024-11-24,273,4,138.93,555.72,Cancelled,
63753,683,2024-01-21,212,8,12.93,103.44,Completed,2024-01-28
32364,5157,2025-05-01,476,1,28.33,28.33,Cancelled,
22635,2722,2023-06-26,3,6,44.79,268.74,Cancelled,
70191,5058,2025-07-07,59,4,152.67,610.68,Completed,2025-07-07
73592,6559,2024-03-24,226,4,15.38,61.52,Completed,2024-03-29
54676,8197,2023-02-19,19,3,188.55,565.65,Completed,2023-02-19
23890,9993,2025-03-14,38,9,65.95,593.55,Cancelled,
74463,1969,2023-10-10,251,10,30.22,302.2,Completed,2023-10-12
32925,5598,2025-01-24,108,9,79.18,712.62,Completed,2025-01-28
35854,838,2024-04-29,325,10,100.11,1001.1,Cancelled,
51273,4195,2025-03-16,464,5,124.73,623.65,Completed,2025-03-22
1553,7469,2024-11-30,497,3,74.19,222.57,Completed,2024-12-07
78930,5143,2022-10-31,432,1,45.3,45.3,Pending,
33325,1816,2022-05-20,113,3,83.11,249.33,Completed,2022-05-21
67685,2619,2026-01-15,422,1,126.06,126.06,Completed,2026-01-18
44756,9248,2026-07-10,15,4,94.62,378.48,Completed,2026-07-16
496,4969,2024-05-16,153,4,-10.98,-43.92,Completed,2024-05-20
79402,1826,2023-09-13,144,4,178.05,712.2,Completed,2023-09-19
57197,3656,2022-06-02,207,10,47.36,473.6,Completed,2022-06-03
90698,4724,2023-05-22,384,10,29.83,298.3,Cancelled,
32920,1049,2023-08-18,73,9,54.33,488.97,Completed,2023-08-22
99236,7930,2026-04-04,153,1,40.38,40.38,Pending,
96259,8372,2025-08-14,42,5,75.69,378.45,Cancelled,
65426,9065,2024-11-26,340,6,108.64,651.84,Completed,2024-12-01
98775,8379,2025-09-02,479,8,141.05,1128.4,Completed,2025-09-08
66901,5174,2022-03-01,265,1,183.31,183.31,Pending,
83659,4579,2026-05-30,219,2,97.11,194.22,Cancelled,
19386,7691,2024-09-24,459,6,57.44,344.64,Completed,2024-10-01
61608,1508,2023-12-25,81,1,178.8,178.8,Pending,
91230,1975,2026-07-15,81,8,119.09,952.72,Completed,2026-07-16
51568,8241,2025-03-09,213,6,74.48,446.88,Pending,
23346,8996,2023-06-21,12,2,132.09,264.18,Completed,2023-06-22
53365,4018,2022-06-26,398,9,132.61,1193.49,Completed,2022-07-01
29969,7492,2026-06-18,496,9,104.52,940.68,Completed,2026-06-18
15697,883,2024-08-02,183,4,51.59,206.36,Cancelled,
19268,5099,2025-03-01,58,1,100.32,100.32,Pending,
3721,1693,2025-07-29,430,7,107.85,754.95,Completed,2025-07-31
39896,8834,2023-12-01,15,5,26.26,131.3,Cancelled,
75070,8369,2024-03-15,204,7,160.75,1125.25,Completed,2024-03-20
26620,7920,2026-05-22,481,1,43.74,43.74,Cancelled,
17273,8708,2025-01-02,216,4,107.97,431.88,Completed,2025-01-05
19586,7045,2022-08-13,464,7,31.15,218.05,Completed,2022-08-18
70457,7257,2024-03-05,71,5,106.08,530.4,Pending,
4824,852,2024-05-01,399,9,39.37,354.33,Completed,2024-05-06
31377,522,2026-02-17,169,5,123.53,617.65,Completed,2026-02-18
15480,2544,2024-12-19,471,6,72.69,436.14,Completed,2024-12-19
32168,111,2025-08-09,482,5,89.29,446.45,Pending,
82264,2300,2026-04-18,64,6,38.12,228.72,Pending,
61869,2156,2024-12-15,146,3,70.81,212.43,Cancelled,
4137,4578,2025-01-02,308,6,161.4,968.4,Completed,2025-01-04
19573,6247,2023-07-28,385,3,109.41,328.23,Completed,2023-07-29
86443,8689,2023-11-01,498,4,158.29,633.16,Cancelled,
51376,6213,2024-04-05,407,9,96.95,872.55,Pending,
45157,1784,2022-09-17,134,10,112.56,1125.6,Completed,2022-09-24
27161,8239,2026-02-09,238,7,32.42,226.94,Cancelled,
67658,1114,2023-01-07,39,5,126.77,633.85,Completed,2023-01-14
72395,1684,2023-09-07,113,2,50.29,100.58,Completed,2023-09-13
993,5224,2024-10-05,159,6,93.64,561.84,Cancelled,
46042,1194,2022-03-22,326,1,6.08,6.08,Cancelled,
59839,9269,2023-02-03,314,7,39.69,277.83,Cancelled,
48640,6808,2026-01-30,246,3,176.77,530.31,Completed,2026-02-03
81686,6857,2023-03-19,225,8,48.51,388.08,Completed,2023-03-21
55740,5209,2022-05-15,423,6,76.92,461.52,Completed,2022-05-19
7383,2146,2025-01-16,476,2,21.22,42.44,Completed,2025-01-21
99524,5270,2025-06-20,278,1,55.52,55.52,Pending,
15631,6345,2025-05-06,335,1,135.67,135.67,Pending,
92173,1963,2026-06-25,238,8,102.27,818.16,Completed,2026-06-28
72903,4229,2025-12-30,201,7,194.25,1359.75,Completed,2026-01-02
97557,3478,2026-04-02,199,4,181.81,727.24,Pending,
86655,6554,2025-06-18,196,4,198.98,795.92,Completed,2025-06-19
57474,6748,2025-08-31,18,8,158.9,1271.2,Completed,2025-09-06
50618,4391,2025-09-23,170,3,174.53,523.59,Cancelled,
20978,5986,2022-01-22,17,6,166.75,1000.5,Pending,
69102,5593,2023-12-25,76,7,37.07,259.49,Completed,2023-12-27
61248,4846,2023-11-14,318,4,6.28,25.12,Pending,
71377,6508,2025-04-13,405,3,151.08,453.24,Completed,2025-04-13
82204,2828,2022-04-16,229,6,21.29,127.74,Cancelled,
12862,4536,2025-07-06,433,7,104.86,734.02,Cancelled,
60943,1749,2024-12-01,455,7,14.25,99.75,Pending,
88096,6802,2025-03-13,267,8,182.96,1463.68,Cancelled,
18985,1273,2025-02-05,411,5,10.49,52.45,Cancelled,
16076,9230,2022-08-17,408,5,33.29,166.45,Completed,2022-08-21
14272,5175,2024-03-23,485,3,184.11,552.33,Completed,2024-03-23
14131,4566,2022-07-18,53,1,91.32,91.32,Completed,2022-07-18
99603,5618,2024-04-07,296,4,77.77,311.08,Cancelled,
85999,5453,2023-08-27,46,1,47.13,47.13,Completed,2023-08-28
10314,9424,2024-03-23,181,9,5.36,48.24,Completed,2024-03-30
11361,9032,2023-05-04,479,5,199.54,997.7,Completed,2023-05-04
23761,4966,2024-01-31,210,1,34.77,34.77,Completed,2024-02-03
72636,9511,2024-05-21,466,3,65.04,195.12,Completed,2024-05-22
55422,6158,2023-08-06,462,8,53.11,424.88,Completed,2023-08-09
4322,655,2025-11-28,488,8,194.35,1554.8,Cancelled,
35930,2660,2025-11-03,334,3,156.07,468.21,Completed,2025-11-06
35399,4677,2023-12-21,460,5,118.48,592.4,Completed,2023-12-27
3175,6037,2023-08-21,92,4,77.42,309.68,Cancelled,
35334,9134,2026-06-28,461,7,187.85,1314.95,Pending,
83124,9192,2025-06-21,165,4,165.6,662.4,Completed,2025-06-25
55566,2077,2023-07-03,252,7,120.57,843.99,Completed,2023-07-05
20029,753,2022-11-08,236,8,24.08,192.64,Cancelled,
48129,8255,2023-06-16,264,1,101.65,101.65,Cancelled,
49769,7715,2025-12-27,319,6,89.79,538.74,Cancelled,
26503,5476,2025-07-29,12,10,61.33,613.3,Completed,2025-07-31
3115,4596,2024-01-13,350,7,99.38,695.66,Completed,2024-01-14
43602,9579,2026-03-10,314,3,26.29,78.87,Completed,2026-03-13
26656,85,2022-06-20,112,7,36.16,253.12,Cancelled,
56634,2397,2025-03-03,336,5,100.16,500.8,Cancelled,
76291,5962,2024-05-23,419,8,93.37,746.96,Completed,2024-05-29
88647,4547,2024-04-15,304,5,73.43,367.15,Completed,2024-04-15
95196,9861,2022-12-16,366,1,74.19,74.19,Cancelled,
51881,8857,2024-03-27,294,10,90.13,901.3,Completed,2024-03-31
63657,8053,2022-03-29,276,9,80.17,721.53,Pending,
59471,8169,2024-09-01,466,10,31.41,314.1,Pending,
3226,4143,2026-01-10,271,10,199.25,1992.5,Cancelled,
40861,6767,2026-02-21,2,5,37.85,189.25,Completed,2026-02-27
85712,5097,2022-12-25,280,10,113.55,1135.5,Cancelled,
8998,3310,2022-07-31,194,5,118.2,591.0,Pending,
40545,3995,2022-05-24,425,8,174.94,1399.52,Cancelled,
79738,6235,2024-01-02,311,4,8.39,33.56,Completed,2024-01-08
38107,7835,2024-08-19,231,2,133.33,266.66,Pending,
97054,449,2024-12-10,362,1,185.35,185.35,Completed,2024-12-12
90679,1246,2022-05-04,252,5,199.65,998.25,Completed,2022-05-07
96007,3719,2022-03-23,180,9,34.51,310.59,Pending,
49700,9362,2026-03-11,467,5,101.4,507.0,Pending,
39887,7508,2022-10-28,175,2,23.18,46.36,Cancelled,
6938,4010,2023-07-27,346,1,162.95,162.95,Pending,
49179,9567,2025-11-24,125,9,107.51,967.59,Cancelled,
82988,4800,2024-01-16,265,8,146.7,1173.6,Pending,
5530,5472,2025-11-29,122,7,70.42,492.94,Cancelled,
55831,7454,2022-02-21,404,2,90.74,181.48,Completed,2022-02-23
70935,7536,2025-05-06,196,2,134.98,269.96,Completed,2025-05-06
76897,4606,2022-07-08,128,10,106.18,1061.8,Pending,
14381,485,2022-08-01,243,7,151.64,1061.48,Completed,2022-08-03
82822,475,2023-03-06,271,3,127.61,382.83,Cancelled,
57234,1055,2025-03-22,107,2,73.49,146.98,Completed,2025-03-22
96805,7686,2024-12-02,234,4,48.61,194.44,Pending,
58566,8763,2022-08-10,472,3,191.59,574.77,Cancelled,
35898,757,2025-06-17,36,5,46.16,230.8,Cancelled,
76277,5878,2024-07-25,413,6,56.75,340.5,Pending,
49590,4366,2025-04-20,436,1,44.69,44.69,Cancelled,
8321,6526,2022-04-22,226,8,80.18,641.44,Pending,
43881,5006,2023-07-06,20,8,72.73,581.84,Cancelled,
5270,8864,2025-12-24,485,10,112.03,1120.3,Pending,
76428,5184,2025-11-30,248,5,137.83,689.15,Cancelled,
99850,6826,2023-12-10,497,4,194.36,777.44,Completed,2023-12-17
24701,3454,2026-03-16,491,5,46.6,233.0,Completed,2026-03-21
32770,9729,2026-05-18,46,10,99.61,996.1,Cancelled,
78864,717,2022-03-20,325,2,122.04,244.08,Completed,2022-03-20
87246,1795,2026-03-08,205,8,158.83,1270.64,Completed,2026-03-13
43460,347,2026-03-28,121,9,63.03,567.27,Completed,2026-03-28
9197,2055,2024-05-15,387,7,18.08,126.56,Cancelled,
39726,9962,2024-12-17,99,7,90.02,630.14,Completed,2024-12-24
67692,7219,2023-04-02,29,1,158.65,158.65,Completed,2023-04-04
19783,9475,2022-02-19,405,1,53.47,53.47,Pending,
4012,1051,2024-12-07,206,6,176.49,1058.94,Cancelled,
98686,9958,2024-07-30,145,2,175.45,350.9,Cancelled,
33303,5524,2026-05-22,311,6,119.68,718.08,Completed,2026-05-25
11963,9030,2026-06-21,221,8,106.96,855.68,Completed,2026-06-24
61305,7090,2025-06-22,465,5,112.25,561.25,Completed,2025-06-28
32017,5577,2023-08-07,346,9,185.26,1667.34,Completed,2023-08-08
49738,2168,2025-10-20,448,1,49.96,49.96,Completed,2025-10-21
12353,1992,2026-03-15,280,8,153.35,1226.8,Pending,
80860,6604,2026-06-20,164,4,155.16,620.64,Completed,2026-06-24
2896,9685,2024-06-05,37,6,148.99,893.94,Pending,
23066,1393,2023-08-08,147,1,27.3,27.3,Pending,
63144,7441,2023-08-12,383,1,73.31,73.31,Cancelled,
9270,9231,2022-03-14,314,7,74.05,518.35,Cancelled,
98527,651,2022-12-13,278,5,38.23,191.15,Completed,2022-12-16
32635,4570,2022-01-20,144,6,145.19,871.14,Completed,2022-01-20
74220,3099,2023-05-29,28,9,144.18,1297.62,Cancelled,
55515,1067,2024-07-04,297,3,29.29,87.87,Completed,2024-07-07
16563,5956,2023-06-27,8,10,163.35,1633.5,Completed,2023-06-30
6465,4584,2024-01-24,26,7,100.17,701.19,Cancelled,
26533,9393,2022-05-20,354,10,141.1,1411.0,Cancelled,
97071,493,2022-07-02,461,5,126.96,634.8,Completed,2022-07-04
60893,4351,2024-09-21,268,5,116.02,580.1,Completed,2024-09-21
64385,3111,2025-09-15,233,2,128.73,257.46,Cancelled,
18301,4193,2025-01-18,137,3,147.18,441.54,Completed,2025-01-20
98522,5296,2022-07-12,495,7,135.79,950.53,Completed,2022-07-17
26082,7900,2023-02-22,471,1,181.4,181.4,Completed,2023-02-28
40876,4745,2025-10-02,192,9,80.93,728.37,Completed,2025-10-02
80441,2468,2024-02-09,170,4,137.86,551.44,Completed,2024-02-13
99382,7029,2024-05-22,173,7,63.7,445.9,Cancelled,
34679,7936,2024-12-24,292,2,132.33,264.66,Completed,2024-12-26
81464,3460,2023-01-25,254,4,186.05,744.2,Completed,2023-02-01
28611,8896,2024-02-08,459,9,105.58,950.22,Completed,2024-02-12
1302,3006,2025-11-28,130,6,133.62,801.72,Completed,2025-11-29
23992,2030,2024-07-06,256,1,72.68,72.68,Pending,
83054,3951,2022-11-30,370,7,92.32,646.24,Completed,2022-12-06
66767,537,2023-09-01,73,5,153.47,767.35,Cancelled,
46041,1071,2024-05-16,463,7,26.4,184.8,Completed,2024-05-19
27095,1121,2024-02-12,9,6,136.73,820.38,Cancelled,
4369,2178,2025-06-27,219,10,42.04,420.4,Completed,2025-07-04
41082,3526,2022-01-04,3,3,154.55,463.65,Completed,2022-01-05
52983,7336,2026-05-01,224,3,97.65,292.95,Completed,2026-05-08
27026,1038,2024-04-12,42,4,122.29,489.16,Pending,
97178,3265,2025-11-27,18,4,2.91,11.64,Pending,
13855,7365,2026-03-03,110,2,39.72,79.44,Pending,
6081,4715,2023-09-11,432,9,77.02,693.18,Pending,
93742,1506,2022-12-01,89,7,6.16,43.12,Pending,
72105,4084,2026-03-03,333,4,64.43,257.72,Completed,2026-03-09
58867,5875,2026-07-04,93,9,80.81,727.29,Cancelled,
28061,5200,2025-05-19,78,3,194.23,582.69,Cancelled,
18558,5735,2023-10-01,98,9,93.31,839.79,Cancelled,
78283,5883,2022-07-14,285,8,146.68,1173.44,Pending,
85526,9532,2025-09-30,336,8,138.23,1105.84,Cancelled,
78813,5632,2026-02-16,263,1,28.84,28.84,Pending,
22814,8324,2022-04-26,466,2,133.14,266.28,Pending,
25187,5291,2022-08-29,274,8,15.61,124.88,Completed,2022-09-02
73532,8294,2022-03-08,254,2,132.16,264.32,Pending,
41911,5282,2022-04-25,305,7,106.95,748.65,Cancelled,
32575,8401,2023-05-18,154,2,98.2,196.4,Completed,2023-05-23
90195,1521,2025-10-04,387,4,130.12,520.48,Completed,2025-10-06
61383,2266,2026-08-01,377,1,86.02,86.02,Cancelled,
44463,2862,2022-08-06,291,6,53.29,319.74,Completed,2022-08-06
75136,3644,2022-02-19,65,8,166.26,1330.08,Completed,2022-02-26
70168,5694,2025-10-20,372,3,33.49,100.47,Completed,2025-10-23
65777,3758,2024-06-02,30,1,108.02,108.02,Completed,2024-06-06
48822,7020,2022-04-16,244,6,12.47,74.82,Completed,2022-04-19
80961,3213,2024-04-12,453,9,94.1,846.9,Completed,2024-04-13
29512,10,2022-03-13,490,9,133.37,1200.33,Completed,2022-03-18
77734,1029,2025-11-28,412,3,12.46,37.38,Completed,2025-12-02
62875,842,2022-12-12,402,4,140.15,560.6,Pending,
38872,4468,2026-05-23,339,8,162.41,1299.28,Completed,2026-05-28
92692,1985,2025-04-06,415,8,81.56,652.48,Completed,2025-04-13
85120,6645,2026-05-17,260,7,170.1,1190.7,Completed,2026-05-21
92851,673,2024-08-16,286,5,106.97,534.85,Completed,2024-08-16
56755,1686,2026-06-26,43,4,110.11,440.44,Completed,2026-07-03
7466,8838,2023-02-18,297,4,78.5,314.0,Completed,2023-02-19
34636,775,2026-07-18,76,6,64.88,389.28,Completed,2026-07-18
62895,8103,2025-10-19,476,5,193.29,966.45,Pending,
52117,8029,2025-10-20,466,7,72.9,510.3,Completed,2025-10-24
67357,5601,2023-09-07,471,4,108.58,434.32,Completed,2023-09-11
67947,1777,2024-12-09,165,4,15.14,60.56,Completed,2024-12-12
31602,8011,2022-10-05,212,3,70.89,212.67,Completed,2022-10-09
73780,5368,2022-07-14,289,6,167.88,1007.28,Completed,2022-07-15
39406,2946,2023-04-08,125,7,11.49,80.43,Completed,2023-04-13
16577,9294,2026-02-16,179,9,55.8,502.2,Completed,2026-02-18
37334,8269,2025-12-07,82,5,137.88,689.4,Completed,2025-12-10
89863,3595,2025-07-06,189,10,163.27,1632.7,Pending,
79466,1990,2024-02-17,381,2,13.92,27.84,Completed,2024-02-17
97671,8159,2024-06-24,34,10,147.05,1470.5,Cancelled,
71928,2111,2022-02-25,52,5,77.38,386.9,Cancelled,
42819,3093,2022-11-17,296,10,131.14,1311.4,Completed,2022-11-24
36548,8491,2026-01-08,204,10,77.3,773.0,Completed,2026-01-08
41786,8175,2023-12-07,467,1,105.01,105.01,Completed,2023-12-14
2810,5635,2024-12-08,232,1,136.41,136.41,Completed,2024-12-08
63262,1900,2024-12-08,159,10,28.57,285.7,Completed,2024-12-14
76982,9918,2023-08-12,459,8,127.97,1023.76,Completed,2023-08-19
33687,6805,2023-08-03,86,10,153.97,1539.7,Pending,
88722,704,2025-10-07,296,9,106.37,957.33,Completed,2025-10-08
46033,8911,2022-11-01,96,6,170.75,1024.5,Cancelled,
57770,3348,2024-01-21,261,5,8.88,44.4,Completed,2024-01-28
37053,8045,2024-04-20,143,4,144.1,576.4,Cancelled,
95295,5890,2024-06-30,466,5,186.93,934.65,Pending,
90283,1510,2023-11-30,207,3,179.54,538.62,Pending,
229,5439,2025-07-26,,8,83.16,665.28,Completed,2025-07-29
71793,2356,2023-03-04,382,5,85.48,427.4,Completed,2023-03-06
13330,3701,2023-02-13,283,2,184.3,368.6,Completed,2023-02-20
77240,2305,2022-06-28,92,7,199.48,1396.36,Completed,2022-07-03
74808,6922,2024-01-20,43,1,167.12,167.12,Pending,
94446,587,2026-06-21,113,2,97.39,194.78,Completed,2026-06-21
71538,6736,2025-05-04,128,1,19.52,19.52,Completed,2025-05-07
4898,6853,2026-06-29,8,1,174.31,174.31,Completed,2026-07-01
5584,214,2026-07-25,443,2,157.05,314.1,Completed,2026-07-31
28230,4352,2024-06-24,285,1,53.79,53.79,Cancelled,
28900,9569,2025-07-08,390,3,113.78,341.34,Completed,2025-07-15
85431,2075,2024-03-29,188,1,5.57,5.57,Completed,2024-04-04
33897,3647,2026-01-13,490,3,108.46,325.38,Completed,2026-01-14
94681,2904,2025-05-23,406,9,31.08,279.72,Pending,
10401,9905,2024-05-21,57,5,98.75,493.75,Pending,
43067,3574,2025-10-14,273,4,171.4,685.6,Completed,2025-10-15
34475,2274,2023-09-30,16,2,34.03,68.06,Cancelled,
23835,5113,2023-09-04,19,7,111.94,783.58,Pending,
68690,5711,2022-07-22,483,2,7.65,15.3,Pending,
75901,376,2026-04-26,177,5,84.04,420.2,Completed,2026-05-02
11524,5133,2025-09-03,363,4,1.77,7.08,Completed,2025-09-07
216,5997,2022-05-07,,7,105.46,738.22,Completed,2022-05-09
23489,1327,2025-05-21,264,8,166.57,1332.56,Completed,2025-05-24
26951,9987,2024-10-27,448,5,4.36,21.8,Completed,2024-10-27
9825,1863,2024-07-04,305,4,120.1,480.4,Completed,2024-07-08
35694,8845,2024-03-24,227,7,137.4,961.8,Completed,2024-03-28
43259,4667,2022-10-21,53,7,49.46,346.22,Completed,2022-10-26
